timestamp,ticker,direction,score,setup_type,spot,pivot,target,invalidation
2026-07-24T17:14:49.233Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.195,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:14:54.232Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.195,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:14:59.224Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.1998,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:04.239Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.1998,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:09.226Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.1801,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:14.523Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:19.524Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:20.517Z,MU,BEARISH,95,BREAKDOWN CONTINUATION,932.38,"940 (broken support, broke)",928.26,960
2026-07-24T17:15:24.515Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.21,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:29.520Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.205,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:34.522Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.205,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:39.525Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.2,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:44.523Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.2,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:49.517Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.195,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:54.529Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:15:59.525Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:04.516Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.195,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:09.522Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:20.521Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:20.521Z,NVDA,BEARISH,97,CEILING REJECTION,209.81,"210 (ceiling, at)",208.66,212.5
2026-07-24T17:16:26.795Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:29.510Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:34.522Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:39.520Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:44.530Z,IBIT,BULLISH,88,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:49.526Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.185,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:54.533Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:16:59.521Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:17:04.528Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:17:09.526Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:17:14.517Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.19,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:17:19.520Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.2,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:17:20.526Z,NVDA,BEARISH,93,REJECTION REVERSAL,209.67,"210 (ceiling, at)",208.58,212.5
2026-07-24T17:17:24.519Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.2,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:18:20.520Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.2151,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:18:20.522Z,GOOGL,BULLISH,99,FLOOR BOUNCE,320.42,"320 (floor, at)",322.5,317.5
2026-07-24T17:19:20.525Z,IBIT,BULLISH,89,REJECTION REVERSAL,36.235,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:19:20.526Z,AMD,BULLISH,99,REJECTION REVERSAL,533.28,"532.5 (floor, at)",535,527.5
2026-07-24T17:20:20.521Z,AMD,BULLISH,99,REJECTION REVERSAL,534.11,"532.5 (floor, nearing)",535,527.5
2026-07-24T17:20:20.527Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.25,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:21:20.517Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.33,"320 (floor, at)",322.5,317.5
2026-07-24T17:21:20.518Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.25,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:22:20.519Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.255,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:22:20.520Z,GOOGL,BULLISH,99,FLOOR BOUNCE,320.31,"320 (floor, at)",322.5,317.5
2026-07-24T17:23:20.513Z,AMD,BULLISH,99,REJECTION REVERSAL,534.3,"532.5 (floor, nearing)",535,527.5
2026-07-24T17:23:20.516Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.24,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:24:20.516Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.245,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:24:20.525Z,AMD,BULLISH,99,REJECTION REVERSAL,533.69,"532.5 (floor, at)",535,527.5
2026-07-24T17:25:20.522Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.26,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:25:20.524Z,AMD,BULLISH,99,REJECTION REVERSAL,534.02,"532.5 (floor, at)",535,527.5
2026-07-24T17:26:20.515Z,AMD,BULLISH,99,REJECTION REVERSAL,534.63,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:26:20.515Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.29,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:27:20.524Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.7,"320 (floor, at)",322.5,317.5
2026-07-24T17:27:20.528Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.3,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:28:20.526Z,AMD,BULLISH,99,REJECTION REVERSAL,535.42,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:28:20.527Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.3,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:29:20.520Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.54,"320 (floor, at)",322.5,317.5
2026-07-24T17:29:20.521Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.3,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:30:20.516Z,AMD,BULLISH,99,REJECTION REVERSAL,535.82,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:30:20.517Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.3,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:31:20.526Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.6,"320 (floor, at)",322.5,317.5
2026-07-24T17:31:20.529Z,IBIT,BULLISH,99,REJECTION REVERSAL,36.3,"36 (floor, nearing)",36.5,35.5
2026-07-24T17:32:20.523Z,MU,BEARISH,92,REJECTION REVERSAL,935.675,"940 (ceiling, at)",925.5,960
2026-07-24T17:32:20.523Z,AMD,BULLISH,99,REJECTION REVERSAL,536,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:33:20.518Z,MU,BEARISH,92,REJECTION REVERSAL,935.2123,"940 (ceiling, at)",925.5,960
2026-07-24T17:33:20.520Z,AMD,BULLISH,99,REJECTION REVERSAL,535.57,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:34:20.511Z,AMD,BULLISH,99,REJECTION REVERSAL,535.5,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:34:20.514Z,MU,BEARISH,96,REJECTION REVERSAL,938.665,"940 (ceiling, at)",925.5,960
2026-07-24T17:35:20.523Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.6,"320 (floor, at)",322.5,317.5
2026-07-24T17:35:20.527Z,MU,BEARISH,74,REJECTION REVERSAL,939.01,"940 (ceiling, at)",925.5,960
2026-07-24T17:36:20.511Z,MU,BEARISH,74,REJECTION REVERSAL,939.01,"940 (ceiling, at)",925.5,960
2026-07-24T17:36:20.512Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.5,"320 (floor, at)",322.5,317.5
2026-07-24T17:37:20.517Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.47,"320 (floor, at)",322.5,317.5
2026-07-24T17:37:20.523Z,MU,BEARISH,74,REJECTION REVERSAL,939.01,"940 (ceiling, at)",925.5,960
2026-07-24T17:38:20.510Z,AMD,BULLISH,99,REJECTION REVERSAL,536,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:38:20.511Z,MU,BEARISH,74,REJECTION REVERSAL,939.01,"940 (ceiling, at)",925.5,960
2026-07-24T17:39:20.524Z,AMD,BULLISH,99,REJECTION REVERSAL,535.48,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:39:20.526Z,MU,BEARISH,74,REJECTION REVERSAL,939.01,"940 (ceiling, at)",925.5,960
2026-07-24T17:40:20.521Z,AMD,BULLISH,99,REJECTION REVERSAL,535.22,"532.5 (floor, nearing)",537.5,527.5
2026-07-24T17:40:20.523Z,NVDA,BULLISH,99,Floor bounce,210.1841,"210 (broken resistance, broke)",211.51,209.16
2026-07-24T17:41:20.518Z,AMD,BULLISH,99,REJECTION REVERSAL,533.58,"532.5 (floor, at)",535,527.5
2026-07-24T17:41:20.520Z,NVDA,BULLISH,99,FLOOR BOUNCE,210.085,"210 (floor, at)",211.51,209.16
2026-07-24T17:42:20.522Z,NVDA,BULLISH,99,FLOOR BOUNCE,209.8501,"210 (floor, at)",211.51,209.16
2026-07-24T17:42:20.523Z,AMD,BULLISH,99,REJECTION REVERSAL,533.74,"532.5 (floor, at)",535,527.5
2026-07-24T17:43:20.510Z,AMD,BULLISH,98,FLOOR BOUNCE,532.84,"532.5 (floor, at)",535,527.5
2026-07-24T17:43:20.511Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:44:20.522Z,AMD,BULLISH,99,REJECTION REVERSAL,533.1,"532.5 (floor, at)",535,527.5
2026-07-24T17:44:20.527Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:45:20.518Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:45:20.518Z,AMD,BULLISH,99,REJECTION REVERSAL,533.58,"532.5 (floor, at)",535,527.5
2026-07-24T17:46:06.815Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:09.228Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:10.967Z,GOOGL,BEARISH,99,CEILING REJECTION,319.65,"320 (ceiling, at)",317.5,322.5
2026-07-24T17:46:14.520Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:18.514Z,GOOGL,BEARISH,99,REJECTION REVERSAL,319.6,"320 (ceiling, at)",317.5,322.5
2026-07-24T17:46:19.529Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:24.520Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:29.521Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:34.536Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:39.532Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:44.517Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:45.516Z,GOOGL,BEARISH,96,CEILING REJECTION,319.71,"320 (ceiling, at)",317.5,322.5
2026-07-24T17:46:49.520Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:54.529Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:46:59.523Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:47:04.528Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:47:09.533Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:47:20.518Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:48:20.521Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:49:20.528Z,GOOGL,BEARISH,99,REJECTION REVERSAL,319.41,"320 (ceiling, at)",317.5,322.5
2026-07-24T17:49:20.529Z,NVDA,BULLISH,99,FLOOR BOUNCE,210,"210 (floor, at)",211.51,209.16
2026-07-24T17:50:20.515Z,GOOGL,BEARISH,99,REJECTION REVERSAL,319.49,"320 (ceiling, at)",317.5,322.5
2026-07-24T17:50:20.529Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,929.405,"940 (broken support, running)",924.42,960
2026-07-24T17:51:20.512Z,GOOGL,BEARISH,95,CEILING REJECTION,319.75,"320 (ceiling, at)",317.5,322.5
2026-07-24T17:51:20.513Z,MU,BEARISH,85,BREAKDOWN CONTINUATION,929.97,"940 (broken support, running)",924.42,960
2026-07-24T17:52:20.520Z,AMZN,BULLISH,99,FLOOR BOUNCE,233.21,"232.5 (floor, nearing)",235,230
2026-07-24T17:52:20.521Z,MU,BEARISH,84,BREAKDOWN CONTINUATION,928.4901,"940 (broken support, running)",924.42,960
2026-07-24T17:53:20.516Z,MU,BEARISH,80,BREAKDOWN CONTINUATION,930.605,"940 (broken support, running)",924.42,960
2026-07-24T17:53:20.525Z,AMD,BULLISH,99,REJECTION REVERSAL,533.77,"532.5 (floor, at)",535,530
2026-07-24T17:54:20.509Z,GOOGL,BEARISH,99,REJECTION REVERSAL,319.65,"320 (ceiling, at)",317.5,322.5
2026-07-24T17:54:20.512Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T17:55:20.509Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T17:55:20.511Z,AMD,BULLISH,99,REJECTION REVERSAL,533.85,"532.5 (floor, at)",535,527.5
2026-07-24T17:56:20.513Z,AMZN,BULLISH,99,FLOOR BOUNCE,233.18,"232.5 (floor, at)",235,230
2026-07-24T17:56:20.515Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T17:57:20.520Z,AMZN,BULLISH,98,FLOOR BOUNCE,233.04,"232.5 (floor, at)",234.02,230
2026-07-24T17:57:20.521Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T17:58:20.520Z,AMZN,BULLISH,95,FLOOR BOUNCE,233.09,"232.5 (floor, at)",234.05,230
2026-07-24T17:58:20.523Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T17:59:20.518Z,AMZN,BULLISH,95,FLOOR BOUNCE,233.1,"232.5 (floor, at)",234.05,230
2026-07-24T17:59:20.520Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:00:20.513Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:00:20.528Z,AMZN,BULLISH,97,FLOOR BOUNCE,233.08,"232.5 (floor, at)",234.04,230
2026-07-24T18:00:20.528Z,GD,BEARISH,251,QUAD DOWNSIDE,385.7,,375,
2026-07-24T18:01:20.557Z,AMZN,BULLISH,97,FLOOR BOUNCE,233.1,"232.5 (floor, at)",234.05,230
2026-07-24T18:01:20.557Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:02:20.523Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:02:20.524Z,AMZN,BULLISH,99,REJECTION REVERSAL,233.03,"232.5 (floor, at)",234.01,230
2026-07-24T18:03:20.683Z,NVDA,BEARISH,99,REJECTION REVERSAL,209.72,"210 (ceiling, at)",208.61,212.5
2026-07-24T18:03:20.688Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:04:20.536Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:04:20.539Z,NVDA,BEARISH,99,CEILING REJECTION,209.76,"210 (ceiling, at)",208.63,212.5
2026-07-24T18:05:20.524Z,NVDA,BEARISH,99,REJECTION REVERSAL,209.65,"210 (ceiling, at)",208.57,212.5
2026-07-24T18:05:20.529Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:06:20.524Z,NVDA,BEARISH,99,REJECTION REVERSAL,209.69,"210 (ceiling, at)",208.59,212.5
2026-07-24T18:06:20.525Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:07:20.527Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.51,"320 (floor, at)",322.5,317.5
2026-07-24T18:07:20.532Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:08:20.529Z,AMD,BEARISH,99,BREAKDOWN CONTINUATION,530.86,"532.5 (broken support, broke)",527.5,535
2026-07-24T18:08:20.529Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:09:20.522Z,AMD,BEARISH,99,BREAKDOWN CONTINUATION,530.77,"532.5 (broken support, broke)",527.5,535
2026-07-24T18:09:20.524Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:10:20.518Z,AMD,BEARISH,99,BREAKDOWN CONTINUATION,531.29,"532.5 (broken support, broke)",527.5,535
2026-07-24T18:10:20.519Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:11:20.517Z,AMD,BEARISH,99,BREAKDOWN CONTINUATION,530.46,"532.5 (broken support, broke)",527.5,535
2026-07-24T18:11:20.518Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:12:20.534Z,AMD,BEARISH,99,BREAKDOWN CONTINUATION,530.52,"532.5 (broken support, broke)",527.5,535
2026-07-24T18:12:20.538Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:13:20.512Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:13:20.530Z,AMD,BEARISH,99,BREAKDOWN CONTINUATION,530.41,"532.5 (broken support, broke)",527.5,535
2026-07-24T18:14:20.525Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:14:20.527Z,AMD,BEARISH,99,BREAKDOWN CONTINUATION,530.5,"532.5 (broken support, broke)",527.5,535
2026-07-24T18:15:20.513Z,MU,BEARISH,86,BREAKDOWN CONTINUATION,930.08,"940 (broken support, running)",924.42,960
2026-07-24T18:15:20.516Z,GOOGL,BULLISH,99,REJECTION REVERSAL,320.85,"320 (floor, at)",322.5,317.5
